idx, heading, dist, lfm POS, lfm VEL, lfm TRQ, lbm POS, lbm VEL, lbm TRQ, rfm POS, rfm VEL, rfm TRQ, rbm POS, rbm VEL, rbm TRQ
343, 19.91193, 500.0, 0.3433333, -72.03333, 0.0, -0.73, -72.13333, 65.97431, 1.733333, 13.33333, 16.52327, -0.55, 0.0, 55.28169
344, 18.96797, 500.0, 0.27, -69.5, 0.0, -0.8066667, -75.06667, 65.29968, 1.743333, 12.66667, 16.74567, -0.56, -5.1, 51.87323
345, 17.94744, 461.0, 0.2066667, -61.33333, 0.0, -0.88, -72.16667, 59.80771, 1.756667, 10.56667, 10.85317, -0.5866666, -24.43333, 38.84968
346, 16.87323, 461.0, 0.1466667, -57.93334, 0.0, -0.95, -71.2, 53.35566, 1.76, 9.066667, 6.515269, -0.6, -17.16667, 30.30391
347, 15.77569, 461.0, 0.09333333, -53.46667, 0.0, -1.023333, -72.03333, 43.86904, 1.76, 9.066667, 2.276937, -0.61, -11.7, 24.3924
348, 14.6291, 450.5, 0.04333333, -49.46667, 0.0, -1.093333, -70.03334, 32.62616, 1.756667, 2.366667, 0.4325689, -0.6166667, -8.366667, 18.75417
349, 12.27479, 423.0, -0.07333333, -68.13333, 0.0, -1.2, -63.53333, 21.43655, 1.75, -1.666667, 0.5255136, -0.6233334, -4.033333, 21.23395
350, 11.1111, 423.0, -0.1433333, -71.63333, 0.0, -1.263333, -62.0, 15.45386, 1.746667, -2.833333, 0.6560889, -0.6333333, -4.266667, 20.12948
351, 9.977207, 391.0, -0.2133333, -71.53333, 0.0, -1.323333, -61.16667, 9.882763, 1.746667, -2.833333, 0.7410159, -0.64, -9.0, 17.68144
352, 8.857223, 391.0, -0.2833333, -69.66667, 0.0, -1.383333, -58.2, 4.936493, 1.746667, -2.833333, 0.0, -0.6466666, -8.433333, 14.33277
353, 7.751145, 391.0, -0.3533333, -70.0, 0.0, -1.436667, -54.83333, 1.608584, 1.75, -1.9, 0.0, -0.6533333, -7.833333, 10.76134
354, 6.656179, 391.0, -0.42, -66.86667, 0.0, -1.493333, -53.56667, 0.0, 1.753333, 0.0, 0.0, -0.66, -6.633333, 7.280617
355, 5.573099, 372.5, -0.4866667, -62.93334, 0.0, -1.546667, -51.8, 0.0, 1.756667, 2.0, 0.0, -0.6633334, -5.766667, 3.551652
356, 3.461043, 372.5, -0.6133333, -61.6, 0.0, -1.673333, -49.4, 0.0, 1.773333, 6.7, 0.0, -0.67, -4.0, 0.0
357, 2.437673, 356.5, -0.6733334, -59.76667, 0.0, -1.72, -46.73334, 0.0, 1.78, 7.633333, 0.0, -0.6733334, -3.233333, 0.0
358, 1.43778, 356.5, -0.7333333, -59.56666, 0.0, -1.766667, -45.13334, 0.0, 1.79, 8.9, 0.0, -0.6733334, -3.233333, 0.0
359, 0.4573594, 356.5, -0.7933333, -59.4, 0.0, -1.81, -43.96667, 0.0, 1.8, 9.5, 0.0, -0.6733334, -3.233333, 0.0
360, -0.5071873, 356.5, -0.85, -56.93334, 0.0, -1.853333, -41.4, 0.0, 1.81, 9.333333, 0.0, -0.6733334, -3.233333, 0.0
361, -1.458305, 341.0, -0.9066667, -55.13334, 0.0, -1.893333, -39.6, 0.0, 1.816667, 9.066667, 0.0, -0.6733334, -3.233333, 0.0
362, -2.410737, 341.0, -0.9599999, -52.56667, 0.0, -1.933333, -38.53333, 0.0, 1.83, 10.13333, 0.0, -0.6733334, -3.0, 0.0
363, -4.301825, 332.0, -1.056667, -31.56667, 9.714111, -1.996667, -25.33334, 7.189488, 1.856667, 13.76667, 0.0, -0.6766667, -3.033333, 0.0
364, -5.202668, 332.0, -1.07, -20.7, 25.07749, -2.0, -21.1, 15.90409, 1.863333, 11.3, 1.338159, -0.6766667, -3.033333, 0.0
365, -5.970665, 332.0, -1.066667, -4.466667, 37.6086, -2.0, -21.1, 24.28004, 1.866667, 7.866667, 3.658677, -0.6766667, -3.033333, 0.0
366, -6.519369, 332.0, -1.056667, 6.933333, 48.78167, -2.0, -21.1, 33.45606, 1.866667, 7.866667, 6.029676, -0.68, -2.8, 0.0
367, -6.895447, 317.0, -1.04, 14.83333, 57.4135, -2.0, -21.1, 43.09941, 1.863333, 1.8, 7.596608, -0.6866667, -4.166667, 0.0
368, -7.145873, 317.0, -1.02, 19.96667, 59.14335, -2.0, -20.03333, 49.31721, 1.863333, 1.8, 7.661895, -0.6933333, -7.233333, 0.0
369, -7.25702, 317.0, -1.0, 20.06667, 46.44844, -2.0, -20.03333, 49.77593, 1.86, 0.0, 7.238154, -0.7, -8.033334, 1.641437
370, -7.199607, 5140.0, -0.9766666, 11.9, 28.4445, -1.996667, -0.0, 55.95057, 1.856667, -1.1, 2.372117, -0.7066667, -7.633333, 9.782806
371, -7.100114, 5140.0, -0.9766666, 11.9, 26.42243, -1.99, 7.933333, 58.24508, 1.856667, -1.1, 0.0, -0.7066667, -7.633333, 15.29705
372, -7.003693, 5140.0, -0.9733334, 4.666667, 28.99173, -1.98, 8.866667, 60.64097, 1.86, -1.233333, 0.00176, -0.7066667, -7.733333, 22.54588
373, -6.910654, 5140.0, -0.9633333, 4.233333, 33.89014, -1.966667, 10.76667, 63.51315, 1.866667, 3.4, 0.9463213, -0.7066667, -7.733333, 30.28801
374, -6.777218, 5140.0, -0.9466666, 14.2, 39.43786, -1.953333, 13.9, 65.48944, 1.876667, 9.1, 2.52208, -0.7066667, -7.733333, 37.21001
375, -6.587967, 5140.0, -0.93, 18.06667, 44.98823, -1.94, 15.86667, 66.88914, 1.893333, 15.36667, 4.472356, -0.7, -0.9333333, 46.51102
376, -6.371511, 315.0, -0.91, 22.06667, 48.21473, -1.92, 19.13333, 69.3651, 1.913333, 20.03333, 6.336755, -0.6933333, 2.533333, 56.85705
377, -5.850933, 315.0, -0.8566667, 28.7, 48.66112, -1.873333, 23.76667, 75.26587, 1.95, 17.0, 10.81612, -0.6733334, 12.13333, 75.57359
378, -5.533759, 315.0, -0.8266666, 31.46667, 49.17767, -1.85, 24.8, 78.08025, 1.97, 18.76667, 14.08453, -0.6566667, 15.63333, 86.14919
379, -5.194232, 320.5, -0.79, 33.23334, 49.55632, -1.823333, 28.46667, 82.23822, 1.99, 21.76667, 17.24258, -0.64, 18.3, 97.503
380, -4.868125, 320.5, -0.7533333, 36.46667, 49.75668, -1.79, 32.53333, 86.77276, 2.016667, 27.16667, 21.74793, -0.62, 18.8, 106.5062
381, -4.554824, 320.5, -0.7133333, 41.56667, 49.78627, -1.756667, 35.36667, 92.52517, 2.05, 34.66667, 25.50218, -0.6033334, 16.46667, 111.6942
382, -4.197999, 329.0, -0.67, 47.1, 49.12255, -1.72, 35.53333, 99.60689, 2.09, 41.93334, 27.97813, -0.5866666, 18.0, 111.254
383, -3.773894, 329.0, -0.62, 49.9, 47.76984, -1.686667, 35.33333, 104.7183, 2.136667, 44.83333, 27.45715, -0.5666667, 19.2, 109.4048
384, -2.883205, 329.0, -0.5233333, 51.53333, 46.01135, -1.606667, 41.9, 105.522, 2.226667, 45.1, 25.10079, -0.5233333, 22.66667, 98.17473
385, -2.427559, 340.5, -0.4733333, 52.23333, 44.59128, -1.563333, 45.66667, 104.3161, 2.27, 44.66667, 24.82486, -0.5, 24.33333, 94.96494
386, -1.964004, 340.5, -0.4166667, 55.26667, 44.52113, -1.516667, 48.26667, 102.0161, 2.316667, 47.43333, 25.89198, -0.47, 29.4, 96.60612
387, -1.476174, 340.5, -0.36, 58.3, 45.62435, -1.47, 46.86666, 97.39551, 2.366667, 52.63334, 28.22948, -0.44, 32.36666, 97.3449
388, -0.9833737, 347.0, -0.3, 61.0, 47.46648, -1.42, 48.93333, 97.00023, 2.423333, 57.43333, 31.0523, -0.4066667, 33.63333, 97.6403
389, -0.5123861, 357.0, -0.24, 62.2, 49.22742, -1.37, 52.46667, 98.83543, 2.48, 58.53333, 33.44763, -0.3733333, 33.16667, 97.87154
390, -0.03904357, 357.0, -0.1733333, 64.16667, 51.53951, -1.316667, 54.8, 98.0759, 2.543333, 63.23333, 35.60854, -0.34, 34.1, 99.09259
391, 0.4715221, 357.0, -0.1066667, 68.36667, 54.52151, -1.21, 53.96667, 96.07497, 2.676667, 71.46667, 35.4709, -0.2666667, 38.0, 99.32645
392, 1.551746, 371.5, 0.03333333, 70.73333, 58.42859, -1.153333, 57.46667, 95.77099, 2.75, 73.2, 34.37651, -0.2266667, 39.93334, 98.44438
393, 2.095266, 371.5, 0.1066667, 71.5, 59.708, -1.093333, 60.0, 93.49858, 2.83, 77.9, 33.4264, -0.1866667, 43.03333, 98.23097
394, 2.67515, 378.5, 0.18, 73.43334, 59.95887, -1.033333, 62.0, 90.9482, 2.91, 81.6, 31.49391, -0.1433333, 42.33333, 97.22262
395, 3.272841, 392.0, 0.2533333, 77.6, 58.96905, -0.9666666, 64.46667, 89.67461, 2.99, 82.73334, 29.44002, -0.1, 43.0, 97.55038
396, 3.871253, 392.0, 0.3333333, 79.9, 56.62502, -0.9066667, 63.93333, 85.68672, 3.08, 88.56667, 26.58248, -0.05666667, 44.86667, 97.70846
397, 4.485481, 392.0, 0.4133333, 79.63333, 54.09746, -0.84, 63.93333, 82.24416, 3.166667, 90.0, 24.44422, -0.01, 46.23333, 97.06177
398, 5.114205, 416.5, 0.4933333, 82.2, 51.5057, -0.7766666, 62.26667, 80.86449, 3.263333, 95.73333, 20.06274, 0.08666667, 47.16667, 98.92242
399, 6.441202, 416.5, 0.6533333, 82.80001, 47.12425, -0.6466666, 69.36667, 78.64616, 3.453333, 99.26667, 13.61785, 0.1333333, 45.46667, 99.7983
