idx, heading, dist, lfm POS, lfm VEL, lfm TRQ, lbm POS, lbm VEL, lbm TRQ, rfm POS, rfm VEL, rfm TRQ, rbm POS, rbm VEL, rbm TRQ
0, -0.01757934, 205.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1, -0.02316803, 206.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2, -0.02146512, 205.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3, -0.02762286, 205.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
4, -0.02159729, 205.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5, -0.02112369, 205.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
6, -0.0217495, 205.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
7, -0.01483481, 204.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8, -0.01266385, 204.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9, -0.02660784, 207.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10, -0.03343571, 207.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
11, -0.02826163, 206.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
12, -0.02215503, 206.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
13, -0.01487646, 205.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
14, -0.01595263, 205.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15, -0.0230316, 205.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16, -0.01580967, 205.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17, -0.02148725, 205.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
18, -0.02794828, 205.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
19, -0.02471528, 205.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
20, -0.02102233, 205.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
21, -0.02007542, 206.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
22, -0.01919959, 206.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
23, -0.02305915, 206.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
24, -0.02687455, 206.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
25, -0.02151926, 206.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
26, -0.01522263, 206.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
27, -0.02221199, 205.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
28, -0.02657715, 205.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
29, -0.02074461, 205.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
30, -0.02110835, 205.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
31, -0.01955827, 205.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
32, -0.02241444, 205.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
33, -0.02769139, 205.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
34, -0.02312732, 205.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
35, -0.0169216, 205.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
36, -0.01343633, 205.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
37, -0.02649815, 206.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
38, -0.01950012, 206.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
39, -0.0199387, 206.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
40, -0.02645802, 206.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
41, -0.02213896, 205.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
42, -0.02202754, 205.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
43, -0.02397786, 205.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
44, -0.02063603, 205.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
45, -0.01969683, 206.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
46, -0.02575488, 206.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
47, -0.02622316, 206.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
48, -0.01972316, 206.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
49, -0.01969009, 206.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
50, -0.02540641, 206.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
51, -0.02397893, 206.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
52, -0.02681629, 206.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
53, -0.02051913, 205.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
54, -0.02435405, 205.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
55, -0.02603263, 205.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
56, -0.01894679, 205.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
57, -0.01862672, 205.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
58, -0.01808185, 205.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
59, -0.02291389, 206.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
60, -0.02321661, 206.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
61, -0.02498091, 206.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
62, -0.02064443, 206.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
63, -0.019151, 205.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
64, -0.01833914, 205.5, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
65, -0.02276217, 205.5, 0.0, -0.0, 0.0, 0.003333333, 9.233334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
66, -0.01688037, 207.0, 0.006666667, 1.766667, 0.0, 0.003333333, 9.233334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
67, -0.02199998, 206.5, 0.01, 2.133333, 0.0, 0.01, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
68, -0.0184655, 206.5, 0.01333333, 2.566667, 0.0, 0.01666667, 3.133333, 0.0, 0.003333333, 2.0, 0.0, 0.003333333, 2.0, 0.0
69, -0.01468144, 205.0, 0.02333333, 6.433333, 0.7719416, 0.02333333, 5.1, 0.0, 0.003333333, 2.0, 0.08928508, 0.006666667, 2.333333, 0.5317155
70, -0.02197748, 205.0, 0.03333333, 8.733334, 2.265567, 0.03, 6.966667, 0.4324013, 0.01, 2.433333, 2.832594, 0.01333333, 2.966667, 1.879428
71, -0.06031927, 205.5, 0.04333333, 10.36667, 3.988914, 0.04, 9.466666, 1.98176, 0.01, 2.433333, 6.387403, 0.01666667, 4.466667, 4.697552
72, -0.1321886, 206.0, 0.05333333, 10.1, 6.26655, 0.05, 9.866667, 3.452003, 0.01666667, 3.1, 10.86995, 0.02, 4.466667, 9.802837
73, -0.1925559, 205.5, 0.06333333, 5.7, 18.40588, 0.05666667, 4.666667, 18.29123, 0.02666667, 4.833333, 25.65024, 0.03, 5.0, 22.73616
74, -0.2190274, 205.5, 0.07333333, 5.566667, 26.83852, 0.05666667, 4.666667, 28.42607, 0.03666667, 9.233334, 32.68206, 0.03666667, 5.1, 35.5237
75, -0.2216459, 206.5, 0.08, 8.7, 35.56242, 0.06333333, 3.433333, 40.77811, 0.05, 13.33333, 40.10373, 0.04333333, 5.433333, 46.71886
76, -0.1977033, 206.5, 0.09333333, 11.96667, 46.27756, 0.07333333, 7.5, 53.53178, 0.07333333, 20.3, 46.51705, 0.05333333, 8.133333, 58.24348
77, -0.1511455, 207.0, 0.1133333, 19.56667, 54.85294, 0.08333334, 9.766666, 66.38296, 0.1, 27.33333, 51.4441, 0.06666667, 12.53333, 70.28946
78, -0.1036958, 206.5, 0.14, 27.26667, 61.57813, 0.09666666, 13.86667, 77.25822, 0.1333333, 36.23333, 53.23684, 0.08333334, 16.63333, 82.48026
79, -0.02513163, 206.5, 0.1733333, 33.53333, 64.64282, 0.1166667, 18.2, 87.7283, 0.1766667, 43.13334, 52.11011, 0.1033333, 19.96667, 95.01693
80, 0.2509589, 207.0, 0.26, 51.73334, 63.99899, 0.1633333, 22.7, 105.92, 0.27, 51.03333, 43.14344, 0.1433333, 18.7, 112.1983
81, 0.3996293, 209.0, 0.32, 57.6, 58.9433, 0.1866667, 25.43333, 108.5103, 0.3233333, 50.53333, 37.4328, 0.16, 15.76667, 113.3631
82, 0.5674269, 209.0, 0.3733333, 53.93333, 52.63961, 0.2133333, 27.1, 107.0473, 0.37, 48.33333, 32.12997, 0.18, 21.1, 112.0486
83, 0.7814566, 213.0, 0.4233334, 46.86666, 47.80688, 0.2433333, 31.46667, 106.2881, 0.4166667, 47.3, 29.54087, 0.2066667, 24.93333, 108.6419
84, 1.030815, 216.5, 0.47, 44.93333, 45.00507, 0.2766667, 32.3, 100.3567, 0.4633333, 47.56667, 28.76955, 0.23, 26.2, 97.41618
85, 1.288415, 216.5, 0.5166667, 48.76667, 44.21358, 0.31, 31.9, 95.80924, 0.5133333, 50.56667, 29.07339, 0.2566667, 26.73333, 97.32375
86, 1.565131, 223.5, 0.57, 53.16667, 46.26356, 0.3433333, 36.2, 94.00565, 0.5666667, 53.26667, 31.48461, 0.2833333, 25.83333, 98.06701
87, 2.209531, 229.0, 0.6866667, 62.3, 53.89793, 0.4233334, 43.3, 95.99671, 0.6833333, 60.93334, 36.23337, 0.3433333, 31.63333, 98.75957
88, 2.513433, 229.0, 0.75, 64.96667, 55.49764, 0.4666667, 42.13334, 94.72424, 0.7433333, 65.03334, 38.06168, 0.3766667, 33.83333, 97.90504
89, 2.833906, 237.0, 0.8166667, 66.36667, 55.57661, 0.51, 43.76667, 96.404, 0.8133333, 70.6, 38.67737, 0.4133333, 36.7, 95.54507
90, 3.219555, 241.0, 0.88, 64.96667, 55.96909, 0.5566667, 46.63333, 96.91642, 0.8833333, 73.83334, 38.85175, 0.45, 40.43334, 96.28647
91, 3.639041, 241.0, 0.9466666, 65.13333, 57.81759, 0.6066667, 47.76667, 96.96466, 0.9666666, 73.6, 38.78909, 0.49, 38.53333, 97.07839
92, 4.040312, 251.5, 1.013333, 68.4, 61.09293, 0.6566667, 51.36667, 96.19168, 1.04, 73.93333, 39.82121, 0.53, 38.46667, 96.20641
93, 4.452407, 251.5, 1.086667, 71.8, 63.3902, 0.71, 53.66667, 95.85907, 1.116667, 75.93334, 40.85388, 0.57, 41.5, 100.0589
94, 5.344375, 258.0, 1.243333, 83.33334, 63.37525, 0.8233334, 58.16667, 96.89007, 1.273333, 78.0, 42.30934, 0.6566667, 47.66667, 100.6242
95, 5.758999, 271.5, 1.326667, 84.53334, 60.11831, 0.8833333, 59.4, 97.03115, 1.353333, 81.2, 42.31141, 0.7033333, 45.2, 96.27846
96, 6.154881, 276.5, 1.413333, 84.23333, 54.6744, 0.9433333, 60.23334, 95.63499, 1.43, 78.66666, 43.90488, 0.75, 46.76667, 99.83011
97, 6.566801, 276.5, 1.493333, 78.16667, 51.12205, 1.003333, 59.16667, 96.37919, 1.51, 78.43334, 42.88271, 0.7966667, 48.06667, 95.24562
98, 7.019346, 290.5, 1.57, 76.53333, 49.84002, 1.063333, 62.56667, 94.95762, 1.59, 76.7, 42.72783, 0.85, 54.2, 99.17329
99, 7.432315, 290.5, 1.646667, 73.66666, 51.861, 1.126667, 64.46667, 92.25608, 1.66, 68.86667, 44.9727, 0.9033333, 54.73333, 96.04164
100, 7.777708, 300.0, 1.72, 76.06667, 54.65962, 1.193333, 65.76667, 88.9525, 1.726667, 65.03334, 50.33762, 0.9599999, 58.2, 99.27506
101, 8.474637, 316.0, 1.876667, 83.7, 57.15372, 1.33, 67.23333, 82.20846, 1.866667, 73.96667, 57.141, 1.076667, 59.96667, 96.90074
102, 8.794421, 324.5, 1.963333, 88.1, 54.86057, 1.396667, 67.76667, 78.96534, 1.943333, 76.66667, 58.62882, 1.136667, 61.96667, 95.06218
103, 9.075433, 324.5, 2.053333, 87.6, 50.76661, 1.463333, 65.83333, 77.58567, 2.02, 79.83334, 58.08405, 1.2, 62.06666, 95.80374
104, 9.3412, 324.5, 2.14, 84.63333, 46.53105, 1.53, 64.76667, 78.22061, 2.103333, 78.76667, 54.41869, 1.26, 60.93334, 95.16508
105, 9.615246, 340.5, 2.223333, 83.26667, 43.6879, 1.596667, 69.76667, 78.20096, 2.18, 80.23334, 49.04533, 1.323333, 64.43334, 95.61647
106, 9.890939, 354.0, 2.306667, 81.46667, 43.41421, 1.666667, 71.06667, 77.81108, 2.256667, 74.56666, 46.52153, 1.386667, 63.33333, 94.52005
107, 10.1166, 354.0, 2.383333, 77.4, 44.94241, 1.74, 71.83334, 77.06316, 2.33, 74.4, 46.71886, 1.45, 64.76667, 93.77266
108, 10.30953, 371.0, 2.46, 78.13333, 48.40461, 1.886667, 74.13333, 70.47085, 2.48, 76.63333, 50.61283, 1.583333, 66.36667, 90.23621
109, 10.7472, 384.0, 2.616667, 78.76667, 54.76458, 1.96, 73.83334, 68.11781, 2.556667, 80.9, 51.57926, 1.646667, 66.6, 89.10479
110, 10.97847, 384.0, 2.696667, 79.56666, 55.79574, 2.03, 71.2, 66.80921, 2.64, 82.83334, 49.67335, 1.71, 65.1, 88.76898
111, 11.21826, 401.0, 2.776667, 80.43334, 56.33095, 2.103333, 75.3, 65.86767, 2.726667, 87.03334, 45.45315, 1.776667, 67.6, 87.70172
112, 11.50608, 417.5, 2.856667, 79.66667, 55.52205, 2.18, 74.43334, 65.35154, 2.813333, 86.90001, 40.23732, 1.846667, 70.36667, 86.59255
113, 11.79013, 417.5, 2.936667, 80.9, 52.9548, 2.256667, 78.93333, 63.76815, 2.9, 83.5, 36.30198, 1.916667, 68.76667, 85.73802
114, 12.0505, 438.0, 3.016667, 77.16667, 50.32228, 2.336667, 78.7, 61.64372, 2.983333, 78.86667, 34.12987, 1.986667, 71.46667, 84.4745
115, 12.31165, 438.0, 3.093333, 76.36667, 46.99178, 2.416667, 78.93333, 59.75801, 3.136667, 74.23333, 39.84218, 2.096667, 71.53333, 81.399
116, 12.74402, 455.0, 3.246667, 75.73333, 37.91934, 2.57, 77.53334, 55.7299, 3.21, 79.06667, 43.76159, 2.166667, 71.30001, 79.71644
117, 12.9381, 477.0, 3.323333, 76.9, 33.13488, 2.65, 76.7, 54.44635, 3.29, 78.7, 46.37505, 2.24, 74.8, 78.43965
118, 13.08291, 495.5, 3.4, 75.1, 28.53603, 2.726667, 80.03333, 52.10025, 3.373333, 83.30001, 47.49956, 2.316667, 77.3, 76.69502
119, 13.18576, 495.5, 3.473333, 75.03334, 24.4533, 2.803333, 76.63333, 47.58314, 3.456667, 85.43334, 46.27738, 2.39, 75.0, 75.33443
120, 13.27826, 513.5, 3.546667, 70.66667, 21.05488, 2.88, 75.33334, 43.56361, 3.543333, 87.0, 43.06927, 2.466667, 79.0, 74.59604
121, 13.33702, 513.5, 3.616667, 70.73333, 18.8584, 2.953333, 72.9, 38.99129, 3.63, 85.6, 39.58162, 2.543333, 78.03333, 72.8233
122, 13.33543, 531.5, 3.686667, 70.03334, 17.42783, 3.023333, 69.16667, 34.46463, 3.716667, 89.40001, 37.27367, 2.623333, 78.3, 71.58843
123, 13.27639, 553.0, 3.823333, 67.7, 15.83243, 3.163333, 71.4, 29.92151, 3.893333, 89.8, 33.06674, 2.776667, 74.86667, 69.94724
124, 13.15243, 571.5, 3.886667, 66.83334, 15.85844, 3.27, 72.46667, 27.21846, 3.983333, 87.36667, 32.97505, 2.853333, 78.46667, 69.77325
125, 12.99072, 571.5, 3.956667, 67.73333, 15.55874, 3.306667, 71.13333, 26.0494, 4.073333, 90.83334, 31.3582, 2.936667, 82.80001, 68.39413
126, 12.78902, 590.5, 4.023334, 66.63333, 15.43302, 3.41, 69.16667, 23.24664, 4.163333, 92.1, 30.23892, 3.023333, 86.36667, 65.18599
127, 12.56273, 590.5, 4.09, 65.66667, 15.72636, 3.476667, 65.66667, 21.30424, 4.256667, 91.43333, 29.74825, 3.11, 85.2, 62.23246
128, 12.32051, 609.5, 4.156667, 68.0, 15.63565, 3.54, 61.1, 21.43367, 4.35, 91.90001, 27.90815, 3.196667, 86.46667, 59.08323
129, 12.03581, 609.5, 4.226666, 66.76667, 15.43939, 3.603333, 61.86666, 22.89869, 4.436666, 88.2, 26.30306, 3.28, 83.0, 55.62106
130, 11.44157, 644.0, 4.356667, 69.0, 14.81719, 3.726667, 62.86666, 28.51544, 4.62, 91.83333, 26.93163, 3.456667, 87.33334, 52.0496
131, 11.14856, 644.0, 4.426667, 67.1, 14.43368, 3.79, 62.76667, 31.57918, 4.716667, 95.30001, 25.92536, 3.543333, 87.23333, 51.54842
132, 10.85438, 658.5, 4.493333, 67.73333, 13.96264, 3.853333, 62.83333, 34.10299, 4.81, 93.86667, 24.92227, 3.63, 88.26667, 50.3098
133, 10.55413, 658.5, 4.563334, 68.6, 13.74675, 3.916667, 66.96667, 35.6269, 4.903333, 89.2, 24.06828, 3.716667, 87.16666, 49.11945
134, 10.27635, 680.0, 4.633333, 68.13333, 13.43861, 3.983333, 64.33334, 37.23353, 4.993333, 89.46667, 23.74368, 3.806667, 88.30001, 47.42681
135, 9.984039, 680.0, 4.7, 69.36667, 13.03548, 4.05, 65.5, 38.92187, 5.083333, 87.53333, 23.32838, 3.896667, 90.26668, 47.05975
136, 9.984039, 695.5, 4.766667, 69.76667, 12.63814, 4.116667, 66.86667, 40.51204, 5.17, 89.90001, 24.97912, 3.983333, 90.5, 45.54428
137, 9.383076, 716.0, 4.906667, 69.66667, 12.08327, 4.256667, 73.13333, 44.70291, 5.35, 92.23333, 28.93351, 4.166667, 86.2, 44.0357
138, 9.080817, 716.0, 4.976666, 70.2, 12.07262, 4.326667, 71.63333, 45.98176, 5.443333, 93.26667, 28.44602, 4.256667, 90.86667, 43.27824
139, 8.771192, 732.5, 5.05, 73.43334, 12.29374, 4.403333, 75.53333, 46.36899, 5.54, 96.43333, 26.12161, 4.35, 92.43334, 42.72073
140, 8.46538, 754.0, 5.12, 73.13333, 12.90211, 4.473333, 69.36667, 46.29792, 5.636667, 96.1, 24.04546, 4.443333, 87.83334, 41.90021
141, 8.169869, 754.0, 5.193333, 72.3, 13.71685, 4.543334, 67.16667, 46.28836, 5.73, 91.93334, 20.26447, 4.533333, 91.7, 40.80697
142, 7.885736, 768.5, 5.266667, 73.36667, 14.22605, 4.61, 68.03333, 48.45995, 5.823333, 90.93333, 18.78565, 4.623333, 86.7, 41.26736
143, 7.628857, 768.5, 5.343333, 74.3, 14.51939, 4.676667, 68.73333, 51.36242, 5.916667, 92.13333, 18.8541, 4.71, 89.3, 41.51242
144, 7.141726, 787.5, 5.493333, 76.16666, 13.98887, 4.83, 79.33334, 58.0182, 6.096667, 92.7, 20.48467, 4.89, 88.63334, 42.67939
145, 6.900748, 802.0, 5.57, 76.0, 13.4473, 4.91, 81.46667, 58.49824, 6.186666, 91.3, 22.10096, 4.98, 93.96667, 44.16142
146, 6.665719, 824.0, 5.646667, 78.53333, 13.33429, 4.99, 79.13333, 57.37374, 6.276667, 90.13333, 23.92142, 5.073333, 94.73333, 43.98106
147, 6.438174, 824.0, 5.723333, 77.56667, 13.07278, 5.07, 78.73333, 55.17561, 6.37, 92.53333, 23.48217, 5.166667, 92.46667, 42.5982
148, 6.220649, 842.0, 5.8, 77.23333, 13.20483, 5.146667, 75.76667, 52.23965, 6.463333, 89.86667, 22.35018, 5.256667, 89.46667, 42.14362
149, 6.018921, 842.0, 5.876667, 77.9, 13.04677, 5.223333, 75.03334, 50.80908, 6.556667, 93.7, 21.0225, 5.346667, 88.8, 42.0699
150, 5.838395, 863.9999, 5.956666, 78.5, 13.43869, 5.3, 79.36667, 50.72678, 6.65, 95.03333, 19.49485, 5.436666, 90.16666, 42.15689
151, 5.517116, 880.0, 6.116667, 79.8, 13.61475, 5.46, 80.66667, 53.61335, 6.843333, 97.7, 16.86756, 5.616667, 90.03333, 43.95879
152, 5.384104, 899.5, 6.196667, 79.33334, 13.62802, 5.54, 79.73333, 53.80754, 6.933333, 92.2, 16.66759, 5.706666, 89.8, 44.16513
153, 5.289921, 899.5, 6.276667, 81.83333, 13.76965, 5.616667, 74.13333, 54.59847, 7.026667, 93.26667, 17.5317, 5.793334, 89.33333, 44.5651
154, 5.207696, 916.0, 6.36, 82.13333, 13.35751, 5.69, 77.03333, 55.81315, 7.116667, 86.03333, 20.1627, 5.883333, 88.86667, 44.93906
155, 5.117395, 916.0, 6.44, 79.96667, 12.52371, 5.773334, 85.53333, 55.16011, 7.203333, 86.23333, 23.50237, 5.97, 88.1, 45.40001
156, 4.987398, 937.5, 6.52, 81.36667, 11.73817, 5.856667, 83.63334, 52.54196, 7.29, 85.0, 26.84838, 6.063334, 93.5, 44.54546
157, 4.842291, 937.5, 6.596667, 79.0, 10.44398, 5.943333, 85.2, 48.34527, 7.373333, 83.86667, 31.19002, 6.156667, 92.56667, 44.22612
158, 4.507442, 979.5, 6.753334, 75.6, 6.426124, 6.09, 63.9, 38.52137, 7.546667, 87.40001, 36.08969, 6.343333, 95.30001, 42.15633
